ANO,REGIAO,SIGLA_UF,COD_MUNICIPIO,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINSTRATIVA,INFANTIL_1,INFANTIL_2,INFANTIL_3,INFANTIL_4,INFANTIL_5,FUNDAMENTAL_1,FUNDAMENTAL_2,FUNDAMENTAL_3,FUNDAMENTAL_4,FUNDAMENTAL_5,MEDIO_1,MEDIO_2,MEDIO_3,MEDIO_4,MEDIO_5,EJA_FUNDAMENTAL_1,EJA_FUNDAMENTAL_2,EJA_FUNDAMENTAL_3,EJA_FUNDAMENTAL_4,EJA_FUNDAMENTAL_5,EJA_MEDIO_1,EJA_MEDIO_2,EJA_MEDIO_3,EJA_MEDIO_4,EJA_MEDIO_5
2020,Norte,PA,1507300,São Félix do Xingu,Urbana,Municipal,"85,8","0,8","5,8","1,7","5,9","68,6","0,4","28,0","1,4","1,6",--,--,--,--,--,"30,8","0,0","59,0","10,2","0,0",--,--,--,--,--
2020,Norte,PA,1507300,São Félix do Xingu,Rural,Municipal,"77,6","0,0","5,2","0,0","17,2","25,9","0,0","51,4","2,0","20,7",--,--,--,--,--,"3,6","0,0","81,8","0,0","14,6",--,--,--,--,--
2020,Norte,PA,1507300,São Félix do Xingu,Urbana,Privada,"71,4","0,0","0,0","0,0","28,6","54,3","10,1","29,1","0,0","6,5","48,9","0,0","51,1","0,0","0,0",--,--,--,--,--,"12,1","0,0","87,9","0,0","0,0"
2020,Norte,PA,1507300,São Félix do Xingu,Rural,Privada,--,--,--,--,--,--,--,--,--,--,"8,6","0,0","91,4","0,0","0,0","11,1","0,0","88,9","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507300,São Félix do Xingu,Urbana,Pública,"85,8","0,8","5,8","1,7","5,9","68,6","0,4","28,0","1,4","1,6","44,0","0,0","56,0","0,0","0,0","30,8","0,0","59,0","10,2","0,0",--,--,--,--,--
2020,Norte,PA,1507300,São Félix do Xingu,Rural,Pública,"77,6","0,0","5,2","0,0","17,2","25,9","0,0","51,4","2,0","20,7","32,3","0,0","67,7","0,0","0,0","3,6","0,0","81,8","0,0","14,6",--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"80,5","0,0","19,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","82,6","0,0","14,2","0,0","3,2",--,--,--,--,--,"100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Rural,Municipal,"71,4","0,0","21,4","0,0","7,2","57,5","0,0","30,5","0,0","12,0",--,--,--,--,--,"64,2","0,0","35,8","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Urbana,Privada,"40,0","0,0","0,0","0,0","60,0","44,4","0,0","11,1","0,0","44,5",--,--,--,--,--,"32,3","0,0","67,7","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Rural,Privada,"0,0","0,0","50,0","0,0","50,0","63,0","0,0","37,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","82,6","0,0","14,2","0,0","3,2","80,5","0,0","19,5","0,0","0,0","100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507409,São Francisco do Pará,Rural,Pública,"71,4","0,0","21,4","0,0","7,2","57,5","0,0","30,5","0,0","12,0",--,--,--,--,--,"64,2","0,0","35,8","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507458,São Geraldo do Araguaia,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"65,1","0,0","34,9","0,0","0,0",--,--,--,--,--,"66,7","0,0","33,3","0,0","0,0"
2020,Norte,PA,1507458,São Geraldo do Araguaia,Rural,Estadual,--,--,--,--,--,--,--,--,--,--,"43,8","0,0","56,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507458,São Geraldo do Araguaia,Urbana,Municipal,"54,8","2,4","4,8","9,5","28,5","53,1","1,5","25,7","2,4","17,3",--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507458,São Geraldo do Araguaia,Rural,Municipal,"50,0","0,0","7,1","0,0","42,9","29,2","0,0","23,5","3,3","44,0",--,--,--,--,--,"12,5","0,0","0,0","37,5","50,0",--,--,--,--,--
2020,Norte,PA,1507458,São Geraldo do Araguaia,Urbana,Privada,"0,0","0,0","0,0","0,0","100,0","28,9","0,0","0,0","0,0","71,1",--,--,--,--,--,--,--,--,--,--,"18,2","0,0","54,5","0,0","27,3"
2020,Norte,PA,1507458,São Geraldo do Araguaia,Urbana,Pública,"54,8","2,4","4,8","9,5","28,5","53,1","1,5","25,7","2,4","17,3","65,1","0,0","34,9","0,0","0,0","50,0","0,0","50,0","0,0","0,0","66,7","0,0","33,3","0,0","0,0"
2020,Norte,PA,1507458,São Geraldo do Araguaia,Rural,Pública,"50,0","0,0","7,1","0,0","42,9","29,2","0,0","23,5","3,3","44,0","43,8","0,0","56,2","0,0","0,0","12,5","0,0","0,0","37,5","50,0",--,--,--,--,--
2020,Norte,PA,1507466,São João da Ponta,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"71,3","0,0","28,7","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507466,São João da Ponta,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","100,0","0,0","0,0","0,0","0,0",--,--,--,--,--,"100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507466,São João da Ponta,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","65,5","0,0","32,7","0,0","1,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507466,São João da Ponta,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","100,0","0,0","0,0","0,0","0,0","71,3","0,0","28,7","0,0","0,0","100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507466,São João da Ponta,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","65,5","0,0","32,7","0,0","1,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507474,São João de Pirabas,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"93,0","0,0","3,3","3,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507474,São João de Pirabas,Urbana,Municipal,"60,0","0,0","20,0","5,0","15,0","75,6","6,5","12,8","0,3","4,8",--,--,--,--,--,"81,8","4,5","13,7","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507474,São João de Pirabas,Rural,Municipal,"68,8","0,0","6,3","12,5","12,4","63,3","0,6","30,1","1,8","4,2",--,--,--,--,--,"100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507474,São João de Pirabas,Urbana,Pública,"60,0","0,0","20,0","5,0","15,0","75,6","6,5","12,8","0,3","4,8","93,0","0,0","3,3","3,7","0,0","81,8","4,5","13,7","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507474,São João de Pirabas,Rural,Pública,"68,8","0,0","6,3","12,5","12,4","63,3","0,6","30,1","1,8","4,2",--,--,--,--,--,"100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507508,São João do Araguaia,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"65,1","0,0","34,9","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507508,São João do Araguaia,Urbana,Municipal,"16,7","0,0","66,7","0,0","16,6","44,0","0,0","50,9","5,1","0,0",--,--,--,--,--,"42,9","0,0","42,9","14,2","0,0",--,--,--,--,--
2020,Norte,PA,1507508,São João do Araguaia,Rural,Municipal,"64,7","5,9","5,9","2,9","20,6","40,6","0,0","40,6","6,2","12,6",--,--,--,--,--,"33,9","0,0","55,4","7,1","3,6",--,--,--,--,--
2020,Norte,PA,1507508,São João do Araguaia,Urbana,Pública,"16,7","0,0","66,7","0,0","16,6","44,0","0,0","50,9","5,1","0,0","65,1","0,0","34,9","0,0","0,0","42,9","0,0","42,9","14,2","0,0",--,--,--,--,--
2020,Norte,PA,1507508,São João do Araguaia,Rural,Pública,"64,7","5,9","5,9","2,9","20,6","40,6","0,0","40,6","6,2","12,6",--,--,--,--,--,"33,9","0,0","55,4","7,1","3,6",--,--,--,--,--
2020,Norte,PA,1507607,São Miguel do Guamá,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"78,1","0,0","21,9","0,0","0,0",--,--,--,--,--,"28,6","0,0","57,1","14,3","0,0"
2020,Norte,PA,1507607,São Miguel do Guamá,Urbana,Municipal,"66,9","0,8","28,0","0,0","4,3","83,9","2,1","12,4","0,0","1,6",--,--,--,--,--,"86,0","1,0","13,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507607,São Miguel do Guamá,Rural,Municipal,"52,0","0,0","39,0","0,0","9,0","51,4","0,0","35,8","1,4","11,4",--,--,--,--,--,"54,8","0,0","43,5","0,0","1,7",--,--,--,--,--
2020,Norte,PA,1507607,São Miguel do Guamá,Urbana,Privada,"46,2","0,0","38,5","0,0","15,3","55,7","3,8","14,2","0,0","26,3","64,3","5,4","19,6","0,0","10,7",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507607,São Miguel do Guamá,Urbana,Pública,"66,9","0,8","28,0","0,0","4,3","83,9","2,1","12,4","0,0","1,6","78,1","0,0","21,9","0,0","0,0","86,0","1,0","13,0","0,0","0,0","28,6","0,0","57,1","14,3","0,0"
2020,Norte,PA,1507607,São Miguel do Guamá,Rural,Pública,"52,0","0,0","39,0","0,0","9,0","51,4","0,0","35,8","1,4","11,4",--,--,--,--,--,"54,8","0,0","43,5","0,0","1,7",--,--,--,--,--
2020,Norte,PA,1507706,São Sebastião da Boa Vista,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"43,9","0,0","56,1","0,0","0,0",--,--,--,--,--,"43,3","0,0","56,7","0,0","0,0"
2020,Norte,PA,1507706,São Sebastião da Boa Vista,Urbana,Municipal,"46,6","0,0","15,5","0,0","37,9","49,8","0,0","33,5","0,0","16,7",--,--,--,--,--,"33,3","0,0","29,2","0,0","37,5",--,--,--,--,--
2020,Norte,PA,1507706,São Sebastião da Boa Vista,Rural,Municipal,"31,0","0,0","6,9","0,0","62,1","21,1","1,8","29,8","9,1","38,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507706,São Sebastião da Boa Vista,Urbana,Pública,"46,6","0,0","15,5","0,0","37,9","49,8","0,0","33,5","0,0","16,7","43,9","0,0","56,1","0,0","0,0","33,3","0,0","29,2","0,0","37,5","43,3","0,0","56,7","0,0","0,0"
2020,Norte,PA,1507706,São Sebastião da Boa Vista,Rural,Pública,"31,0","0,0","6,9","0,0","62,1","21,1","1,8","29,8","9,1","38,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507755,Sapucaia,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"65,9","0,0","34,1","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507755,Sapucaia,Urbana,Municipal,"34,3","0,0","5,7","0,0","60,0","65,5","0,0","28,8","0,6","5,1",--,--,--,--,--,"26,4","0,0","67,9","1,9","3,8",--,--,--,--,--
2020,Norte,PA,1507755,Sapucaia,Rural,Municipal,"0,0","0,0","0,0","0,0","100,0","0,0","0,0","50,0","0,0","50,0",--,--,--,--,--,"0,0","0,0","66,7","0,0","33,3",--,--,--,--,--
2020,Norte,PA,1507755,Sapucaia,Urbana,Pública,"34,3","0,0","5,7","0,0","60,0","65,5","0,0","28,8","0,6","5,1","65,9","0,0","34,1","0,0","0,0","26,4","0,0","67,9","1,9","3,8",--,--,--,--,--
2020,Norte,PA,1507755,Sapucaia,Rural,Pública,"0,0","0,0","0,0","0,0","100,0","0,0","0,0","50,0","0,0","50,0",--,--,--,--,--,"0,0","0,0","66,7","0,0","33,3",--,--,--,--,--
2020,Norte,PA,1507805,Senador José Porfírio,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"81,0","0,0","19,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507805,Senador José Porfírio,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","68,8","0,0","23,2","0,0","8,0",--,--,--,--,--,"55,3","0,0","44,7","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507805,Senador José Porfírio,Rural,Municipal,"38,5","0,0","0,0","7,7","53,8","32,4","0,7","24,9","1,7","40,3",--,--,--,--,--,"0,0","0,0","50,0","0,0","50,0",--,--,--,--,--
2020,Norte,PA,1507805,Senador José Porfírio,Urbana,Privada,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"33,3","0,0","58,3","0,0","8,4"
2020,Norte,PA,1507805,Senador José Porfírio,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","68,8","0,0","23,2","0,0","8,0","81,0","0,0","19,0","0,0","0,0","55,3","0,0","44,7","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507805,Senador José Porfírio,Rural,Pública,"38,5","0,0","0,0","7,7","53,8","32,4","0,7","24,9","1,7","40,3",--,--,--,--,--,"0,0","0,0","50,0","0,0","50,0",--,--,--,--,--
2020,Norte,PA,1507904,Soure,Urbana,Estadual,--,--,--,--,--,"63,1","0,0","36,9","0,0","0,0","65,3","0,8","26,9","7,0","0,0","76,8","0,0","19,6","3,6","0,0","64,4","1,7","30,5","3,4","0,0"
2020,Norte,PA,1507904,Soure,Urbana,Municipal,"48,6","1,4","15,3","2,8","31,9","63,4","5,8","19,0","0,0","11,8",--,--,--,--,--,"28,8","0,0","44,2","0,0","27,0",--,--,--,--,--
2020,Norte,PA,1507904,Soure,Rural,Municipal,"75,0","0,0","0,0","0,0","25,0","21,2","11,5","17,7","14,2","35,4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507904,Soure,Urbana,Pública,"48,6","1,4","15,3","2,8","31,9","63,3","4,4","23,3","0,0","9,0","65,3","0,8","26,9","7,0","0,0","53,7","0,0","31,5","1,9","12,9","64,4","1,7","30,5","3,4","0,0"
2020,Norte,PA,1507904,Soure,Rural,Pública,"75,0","0,0","0,0","0,0","25,0","21,2","11,5","17,7","14,2","35,4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507953,Tailândia,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"76,9","4,5","17,9","0,7","0,0",--,--,--,--,--,"66,7","0,0","33,3","0,0","0,0"
2020,Norte,PA,1507953,Tailândia,Rural,Estadual,--,--,--,--,--,--,--,--,--,--,"51,5","0,0","38,8","9,7","0,0",--,--,--,--,--,"34,5","0,0","65,5","0,0","0,0"
2020,Norte,PA,1507953,Tailândia,Urbana,Municipal,"63,5","0,0","33,0","0,0","3,5","84,3","1,9","12,8","0,2","0,8",--,--,--,--,--,"58,3","5,5","35,9","0,3","0,0",--,--,--,--,--
2020,Norte,PA,1507953,Tailândia,Rural,Municipal,"67,2","0,0","27,9","0,0","4,9","73,3","2,3","18,4","1,1","4,9",--,--,--,--,--,"74,4","1,3","12,8","0,0","11,5",--,--,--,--,--
2020,Norte,PA,1507953,Tailândia,Urbana,Privada,"69,2","0,0","15,4","0,0","15,4","69,3","0,0","15,7","0,0","15,0","47,1","0,0","52,9","0,0","0,0","75,0","0,0","12,5","12,5","0,0","58,3","0,0","25,0","16,7","0,0"
2020,Norte,PA,1507953,Tailândia,Rural,Privada,"66,7","0,0","0,0","33,3","0,0","84,5","10,7","4,8","0,0","0,0","91,7","0,0","8,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507953,Tailândia,Urbana,Pública,"63,5","0,0","33,0","0,0","3,5","84,3","1,9","12,8","0,2","0,8","76,9","4,5","17,9","0,7","0,0","58,3","5,5","35,9","0,3","0,0","66,7","0,0","33,3","0,0","0,0"
2020,Norte,PA,1507953,Tailândia,Rural,Pública,"67,2","0,0","27,9","0,0","4,9","73,3","2,3","18,4","1,1","4,9","51,5","0,0","38,8","9,7","0,0","74,4","1,3","12,8","0,0","11,5","34,5","0,0","65,5","0,0","0,0"
2020,Norte,PA,1507961,Terra Alta,Urbana,Estadual,--,--,--,--,--,"100,0","0,0","0,0","0,0","0,0","77,4","0,0","22,6","0,0","0,0","100,0","0,0","0,0","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Rural,Estadual,--,--,--,--,--,"75,4","0,0","24,6","0,0","0,0","79,6","0,0","20,4","0,0","0,0","71,4","0,0","28,6","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Urbana,Municipal,"71,4","28,6","0,0","0,0","0,0","71,1","13,2","10,8","0,0","4,9",--,--,--,--,--,"7,1","0,0","92,9","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Rural,Municipal,"54,5","0,0","0,0","0,0","45,5","19,7","6,7","30,5","6,7","36,4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Urbana,Privada,"0,0","0,0","0,0","0,0","100,0","18,5","23,1","24,6","0,0","33,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Urbana,Pública,"71,4","28,6","0,0","0,0","0,0","77,3","10,4","8,5","0,0","3,8","77,4","0,0","22,6","0,0","0,0","51,9","0,0","48,1","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507961,Terra Alta,Rural,Pública,"54,5","0,0","0,0","0,0","45,5","31,0","5,3","29,3","5,3","29,1","79,6","0,0","20,4","0,0","0,0","71,4","0,0","28,6","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507979,Terra Santa,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"73,2","0,0","26,8","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507979,Terra Santa,Urbana,Municipal,"78,4","0,0","13,5","2,7","5,4","67,0","0,9","27,2","0,0","4,9",--,--,--,--,--,"55,6","0,0","44,4","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507979,Terra Santa,Rural,Municipal,--,--,--,--,--,"58,6","0,0","35,7","0,0","5,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1507979,Terra Santa,Urbana,Pública,"78,4","0,0","13,5","2,7","5,4","67,0","0,9","27,2","0,0","4,9","73,2","0,0","26,8","0,0","0,0","55,6","0,0","44,4","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1507979,Terra Santa,Rural,Pública,--,--,--,--,--,"58,6","0,0","35,7","0,0","5,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"82,6","0,0","13,3","4,1","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Urbana,Municipal,"71,3","1,6","4,1","1,6","21,4","64,7","3,7","18,4","1,9","11,3",--,--,--,--,--,"58,7","0,0","37,1","1,4","2,8",--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Rural,Municipal,"45,7","0,0","1,9","1,9","50,5","46,5","0,6","21,5","2,2","29,2",--,--,--,--,--,"25,7","0,3","34,2","6,6","33,2",--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Urbana,Privada,"42,9","0,0","14,3","0,0","42,8","80,2","0,0","19,8","0,0","0,0","89,7","0,0","10,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Urbana,Pública,"71,3","1,6","4,1","1,6","21,4","64,7","3,7","18,4","1,9","11,3","82,6","0,0","13,3","4,1","0,0","58,7","0,0","37,1","1,4","2,8",--,--,--,--,--
2020,Norte,PA,1508001,Tomé-Açu,Rural,Pública,"45,7","0,0","1,9","1,9","50,5","46,5","0,6","21,5","2,2","29,2",--,--,--,--,--,"25,7","0,3","34,2","6,6","33,2",--,--,--,--,--
2020,Norte,PA,1508035,Tracuateua,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"73,9","0,0","26,1","0,0","0,0",--,--,--,--,--,"61,1","0,0","38,9","0,0","0,0"
2020,Norte,PA,1508035,Tracuateua,Rural,Estadual,--,--,--,--,--,--,--,--,--,--,"69,0","0,0","31,0","0,0","0,0",--,--,--,--,--,"16,7","0,0","50,0","33,3","0,0"
2020,Norte,PA,1508035,Tracuateua,Urbana,Municipal,"93,8","0,0","0,0","0,0","6,2","62,1","0,0","25,0","0,6","12,3",--,--,--,--,--,"66,7","0,0","22,2","0,0","11,1",--,--,--,--,--
2020,Norte,PA,1508035,Tracuateua,Rural,Municipal,"73,9","0,0","4,3","0,0","21,8","48,6","0,7","37,4","2,5","10,8",--,--,--,--,--,"66,7","5,6","16,7","0,0","11,0",--,--,--,--,--
2020,Norte,PA,1508035,Tracuateua,Urbana,Privada,"100,0","0,0","0,0","0,0","0,0","88,9","0,0","0,0","0,0","11,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508035,Tracuateua,Urbana,Pública,"93,8","0,0","0,0","0,0","6,2","62,1","0,0","25,0","0,6","12,3","73,9","0,0","26,1","0,0","0,0","66,7","0,0","22,2","0,0","11,1","61,1","0,0","38,9","0,0","0,0"
2020,Norte,PA,1508035,Tracuateua,Rural,Pública,"73,9","0,0","4,3","0,0","21,8","48,6","0,7","37,4","2,5","10,8","69,0","0,0","31,0","0,0","0,0","66,7","5,6","16,7","0,0","11,0","16,7","0,0","50,0","33,3","0,0"
2020,Norte,PA,1508050,Trairão,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"60,5","0,0","31,1","8,4","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508050,Trairão,Rural,Estadual,--,--,--,--,--,--,--,--,--,--,"46,0","0,0","38,1","15,9","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508050,Trairão,Urbana,Municipal,"69,6","0,0","0,0","0,0","30,4","48,3","13,0","23,1","5,2","10,4",--,--,--,--,--,"31,3","0,0","46,9","21,8","0,0",--,--,--,--,--
2020,Norte,PA,1508050,Trairão,Rural,Municipal,"63,6","9,1","9,1","0,0","18,2","23,3","0,0","56,1","6,9","13,7",--,--,--,--,--,"37,5","0,0","62,5","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1508050,Trairão,Urbana,Pública,"69,6","0,0","0,0","0,0","30,4","48,3","13,0","23,1","5,2","10,4","60,5","0,0","31,1","8,4","0,0","31,3","0,0","46,9","21,8","0,0",--,--,--,--,--
2020,Norte,PA,1508050,Trairão,Rural,Pública,"63,6","9,1","9,1","0,0","18,2","23,3","0,0","56,1","6,9","13,7","46,0","0,0","38,1","15,9","0,0","37,5","0,0","62,5","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1508084,Tucumã,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"69,5","0,0","30,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508084,Tucumã,Urbana,Municipal,"88,8","0,0","2,5","0,0","8,7","76,2","0,3","17,4","0,0","6,1",--,--,--,--,--,"23,5","0,0","66,2","0,0","10,3",--,--,--,--,--
2020,Norte,PA,1508084,Tucumã,Rural,Municipal,"66,7","0,0","11,1","0,0","22,2","21,7","0,0","48,2","1,6","28,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508084,Tucumã,Urbana,Privada,"81,8","0,0","0,0","0,0","18,2","59,5","0,0","21,8","1,6","17,1","78,6","0,0","14,3","0,0","7,1","66,1","0,0","33,9","0,0","0,0","64,4","0,0","35,6","0,0","0,0"
2020,Norte,PA,1508084,Tucumã,Urbana,Pública,"88,8","0,0","2,5","0,0","8,7","76,2","0,3","17,4","0,0","6,1","69,5","0,0","30,5","0,0","0,0","23,5","0,0","66,2","0,0","10,3",--,--,--,--,--
2020,Norte,PA,1508084,Tucumã,Rural,Pública,"66,7","0,0","11,1","0,0","22,2","21,7","0,0","48,2","1,6","28,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508100,Tucuruí,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,"79,4","14,5","1,2","0,0","4,9",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508100,Tucuruí,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"71,1","2,7","24,8","1,4","0,0",--,--,--,--,--,"67,0","4,7","24,5","3,8","0,0"
2020,Norte,PA,1508100,Tucuruí,Urbana,Municipal,"54,7","0,2","32,7","0,6","11,8","80,6","2,7","10,7","3,1","2,9",--,--,--,--,--,"45,9","2,1","36,4","13,6","2,0",--,--,--,--,--
2020,Norte,PA,1508100,Tucuruí,Rural,Municipal,"20,5","0,0","53,8","7,7","18,0","51,0","0,7","37,7","3,0","7,6",--,--,--,--,--,"35,6","0,0","55,9","8,5","0,0",--,--,--,--,--
2020,Norte,PA,1508100,Tucuruí,Urbana,Privada,"36,3","8,8","34,1","2,2","18,6","67,2","2,8","11,8","4,2","14,0","70,0","4,7","16,5","8,8","0,0",--,--,--,--,--,"27,0","0,0","73,0","0,0","0,0"
2020,Norte,PA,1508100,Tucuruí,Urbana,Pública,"54,7","0,2","32,7","0,6","11,8","80,6","2,7","10,7","3,1","2,9","72,0","4,0","22,2","1,2","0,6","45,9","2,1","36,4","13,6","2,0","67,0","4,7","24,5","3,8","0,0"
2020,Norte,PA,1508100,Tucuruí,Rural,Pública,"20,5","0,0","53,8","7,7","18,0","51,0","0,7","37,7","3,0","7,6",--,--,--,--,--,"35,6","0,0","55,9","8,5","0,0",--,--,--,--,--
2020,Norte,PA,1508126,Ulianópolis,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"88,0","0,0","12,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508126,Ulianópolis,Urbana,Municipal,"64,1","0,0","3,1","0,0","32,8","68,0","2,1","18,2","0,0","11,7",--,--,--,--,--,"27,9","0,0","72,1","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1508126,Ulianópolis,Rural,Municipal,"50,0","0,0","0,0","0,0","50,0","31,2","0,0","46,9","0,0","21,9",--,--,--,--,--,"22,2","0,0","48,1","0,0","29,7",--,--,--,--,--
2020,Norte,PA,1508126,Ulianópolis,Urbana,Pública,"64,1","0,0","3,1","0,0","32,8","68,0","2,1","18,2","0,0","11,7","88,0","0,0","12,0","0,0","0,0","27,9","0,0","72,1","0,0","0,0",--,--,--,--,--
2020,Norte,PA,1508126,Ulianópolis,Rural,Pública,"50,0","0,0","0,0","0,0","50,0","31,2","0,0","46,9","0,0","21,9",--,--,--,--,--,"22,2","0,0","48,1","0,0","29,7",--,--,--,--,--
2020,Norte,PA,1508159,Uruará,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"67,4","0,0","32,6","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,PA,1508159,Uruará,Urbana,Municipal,"59,3","0,0","9,3","0,0","31,4","44,0","2,3","32,1","4,2","17,4",--,--,--,--,--,"47,1","0,0","35,3","17,6","0,0",--,--,--,--,--
