ANO,REGIAO,SIGLA_UF,COD_MUNICIPIOS,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINISTRATIVA,FUNDAMENTAL_TOTAL_NIVEL_1,FUNDAMENTAL_TOTAL_NIVEL_2,FUNDAMENTAL_TOTAL_NIVEL_3,FUNDAMENTAL_TOTAL_NIVEL_4,FUNDAMENTAL_TOTAL_NIVEL_5,FUNDAMENTAL_TOTAL_NIVEL_6,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_1,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_2,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_3,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_4,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_5,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_6,FUNDAMENTAL_ANOS_FINAIS_NIVEL_1,FUNDAMENTAL_ANOS_FINAIS_NIVEL_2,FUNDAMENTAL_ANOS_FINAIS_NIVEL_3,FUNDAMENTAL_ANOS_FINAIS_NIVEL_4,FUNDAMENTAL_ANOS_FINAIS_NIVEL_5,FUNDAMENTAL_ANOS_FINAIS_NIVEL_6,MEDIO_NIVEL_1,MEDIO_NIVEL_2,MEDIO_NIVEL_3,MEDIO_NIVEL_4,MEDIO_NIVEL_5,MEDIO_NIVEL_6
2020,Norte,AM,1301902,Itacoatiara,Urbana,Pública,3.5,37.6,24.8,26.9,5.1,2.1,5.2,46.9,18.8,25.0,2.4,1.7,0.0,15.3,30.8,40.2,10.1,3.6,0.0,8.8,35.2,41.6,10.4,4.0
2020,Norte,AM,1301902,Itacoatiara,Rural,Pública,37.7,21.9,20.2,15.8,1.1,3.3,52.6,11.4,15.4,20.0,0.6,0.0,27.1,24.1,23.6,19.6,1.4,4.2,1.7,11.7,13.3,45.0,8.3,20.0
2020,Norte,AM,1301951,Itamarati,Urbana,Estadual,6.9,13.8,13.8,55.2,10.3,0.0,10.5,10.5,0.0,63.2,15.8,0.0,0.0,10.0,20.0,60.0,10.0,0.0,0.0,19.4,8.3,30.6,11.1,30.6
2020,Norte,AM,1301951,Itamarati,Urbana,Municipal,23.4,28.1,28.1,18.8,1.6,0.0,29.4,21.6,29.4,17.6,2.0,0.0,0.0,53.8,23.1,23.1,0.0,0.0,,,,,,
2020,Norte,AM,1301951,Itamarati,Rural,Municipal,64.1,23.4,12.5,0.0,0.0,0.0,54.3,28.6,17.1,0.0,0.0,0.0,62.8,14.3,22.9,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1301951,Itamarati,Urbana,Pública,19.0,24.4,24.4,28.9,3.3,0.0,25.0,19.1,22.1,29.4,4.4,0.0,0.0,28.0,21.9,43.8,6.3,0.0,0.0,19.4,8.3,30.6,11.1,30.6
2020,Norte,AM,1301951,Itamarati,Rural,Pública,64.1,23.4,12.5,0.0,0.0,0.0,54.3,28.6,17.1,0.0,0.0,0.0,62.8,14.3,22.9,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1302009,Itapiranga,Urbana,Estadual,3.7,7.4,59.3,11.1,18.5,0.0,0.0,7.7,61.5,15.4,15.4,0.0,7.3,7.1,57.1,7.1,21.4,0.0,0.0,5.8,41.2,47.1,5.9,0.0
2020,Norte,AM,1302009,Itapiranga,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,9.5,4.8,23.8,61.9
2020,Norte,AM,1302009,Itapiranga,Urbana,Municipal,47.4,23.7,15.8,10.5,2.6,0.0,69.3,7.7,11.5,11.5,0.0,0.0,0.0,53.8,23.1,15.4,7.7,0.0,,,,,,
2020,Norte,AM,1302009,Itapiranga,Rural,Municipal,61.5,13.5,17.3,7.7,0.0,0.0,65.2,0.0,26.1,8.7,0.0,0.0,48.6,20.0,20.0,11.4,0.0,0.0,,,,,,
2020,Norte,AM,1302009,Itapiranga,Urbana,Pública,30.6,17.7,33.9,8.1,9.7,0.0,50.0,8.3,27.8,8.3,5.6,0.0,3.8,29.6,40.7,11.1,14.8,0.0,0.0,5.8,41.2,47.1,5.9,0.0
2020,Norte,AM,1302009,Itapiranga,Rural,Pública,61.5,13.5,17.3,7.7,0.0,0.0,65.2,0.0,26.1,8.7,0.0,0.0,48.6,20.0,20.0,11.4,0.0,0.0,0.0,0.0,9.5,4.8,23.8,61.9
2020,Norte,AM,1302108,Japurá,Urbana,Estadual,5.4,21.6,2.7,54.1,10.8,5.4,7.7,23.1,0.0,61.5,7.7,0.0,3.5,17.9,3.6,53.6,14.3,7.1,0.0,18.2,0.0,63.6,9.1,9.1
2020,Norte,AM,1302108,Japurá,Rural,Estadual,0.0,27.2,27.3,27.3,18.2,0.0,0.0,0.0,42.8,28.6,28.6,0.0,0.0,27.2,27.3,27.3,18.2,0.0,0.0,0.0,11.2,22.2,22.2,44.4
2020,Norte,AM,1302108,Japurá,Urbana,Municipal,9.2,15.9,38.6,29.5,4.5,2.3,12.1,18.2,36.4,27.3,3.0,3.0,0.0,7.6,38.5,46.2,7.7,0.0,,,,,,
2020,Norte,AM,1302108,Japurá,Rural,Municipal,60.2,15.9,14.8,8.0,1.1,0.0,44.0,26.0,18.0,10.0,2.0,0.0,68.9,2.2,15.6,13.3,0.0,0.0,,,,,,
2020,Norte,AM,1302108,Japurá,Urbana,Pública,8.6,21.4,25.7,35.7,5.7,2.9,11.6,20.9,27.9,32.6,4.7,2.3,2.8,16.2,16.2,48.6,10.8,5.4,0.0,18.2,0.0,63.6,9.1,9.1
2020,Norte,AM,1302108,Japurá,Rural,Pública,55.2,17.7,16.7,8.3,2.1,0.0,40.1,23.6,21.8,10.9,3.6,0.0,56.4,7.3,18.2,14.5,3.6,0.0,0.0,0.0,11.2,22.2,22.2,44.4
2020,Norte,AM,1302207,Juruá,Urbana,Estadual,0.0,29.5,18.2,45.5,6.8,0.0,0.0,47.3,21.1,26.3,5.3,0.0,0.0,12.4,18.8,59.4,9.4,0.0,0.0,9.6,0.0,71.4,19.0,0.0
2020,Norte,AM,1302207,Juruá,Rural,Estadual,0.0,10.0,0.0,40.0,10.0,40.0,,,,,,,0.0,10.0,0.0,40.0,10.0,40.0,10.0,0.0,15.0,10.0,20.0,45.0
2020,Norte,AM,1302207,Juruá,Urbana,Municipal,42.8,20.0,14.3,20.0,2.9,0.0,42.8,21.4,14.3,17.9,3.6,0.0,25.1,8.3,33.3,33.3,0.0,0.0,,,,,,
2020,Norte,AM,1302207,Juruá,Rural,Municipal,41.5,19.5,28.6,10.4,0.0,0.0,62.5,5.0,20.0,12.5,0.0,0.0,15.6,28.9,42.2,13.3,0.0,0.0,,,,,,
2020,Norte,AM,1302207,Juruá,Urbana,Pública,19.7,26.3,17.1,31.6,5.3,0.0,26.1,32.6,17.4,19.6,4.3,0.0,6.9,11.6,23.3,51.2,7.0,0.0,0.0,9.6,0.0,71.4,19.0,0.0
2020,Norte,AM,1302207,Juruá,Rural,Pública,37.6,18.8,25.9,11.8,1.2,4.7,62.5,5.0,20.0,12.5,0.0,0.0,12.9,25.9,35.2,16.7,1.9,7.4,10.0,0.0,15.0,10.0,20.0,45.0
2020,Norte,AM,1302306,Jutaí,Urbana,Estadual,0.0,19.2,25.5,38.3,10.6,6.4,0.0,37.4,31.3,12.5,6.3,12.5,0.0,9.3,21.9,50.0,12.5,6.3,0.0,2.3,20.9,32.6,18.6,25.6
2020,Norte,AM,1302306,Jutaí,Rural,Estadual,49.9,0.0,16.7,16.7,16.7,0.0,25.0,0.0,25.0,25.0,25.0,0.0,66.7,0.0,0.0,0.0,33.3,0.0,0.0,0.0,10.5,5.3,26.3,57.9
2020,Norte,AM,1302306,Jutaí,Urbana,Municipal,12.2,46.5,28.1,8.8,1.8,2.6,18.7,49.3,25.3,6.7,0.0,0.0,0.0,33.2,39.6,16.7,4.2,6.3,,,,,,
2020,Norte,AM,1302306,Jutaí,Rural,Municipal,55.4,17.0,23.9,3.7,0.0,0.0,61.5,7.3,26.0,5.2,0.0,0.0,41.7,23.1,29.6,5.6,0.0,0.0,,,,,,
2020,Norte,AM,1302306,Jutaí,Urbana,Pública,9.1,40.0,28.4,17.4,3.2,1.9,15.3,47.3,26.4,7.7,1.1,2.2,0.0,24.6,33.8,31.2,6.5,3.9,0.0,2.3,20.9,32.6,18.6,25.6
2020,Norte,AM,1302306,Jutaí,Rural,Pública,55.8,16.7,23.4,3.6,0.5,0.0,60.5,7.1,25.3,6.1,1.0,0.0,42.4,22.5,28.8,5.4,0.9,0.0,0.0,0.0,10.5,5.3,26.3,57.9
2020,Norte,AM,1302405,Lábrea,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,12.5,34.4,50.0,3.1,0.0
2020,Norte,AM,1302405,Lábrea,Urbana,Estadual,2.0,27.0,37.0,27.0,6.0,1.0,4.6,31.8,27.3,31.8,4.5,0.0,0.0,23.3,44.6,23.2,7.1,1.8,0.0,20.3,57.4,11.1,9.3,1.9
2020,Norte,AM,1302405,Lábrea,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,11.1,5.6,22.2,61.1
2020,Norte,AM,1302405,Lábrea,Urbana,Municipal,17.4,59.0,16.8,6.8,0.0,0.0,25.4,56.4,12.7,5.5,0.0,0.0,0.0,64.7,25.5,9.8,0.0,0.0,,,,,,
2020,Norte,AM,1302405,Lábrea,Rural,Municipal,83.7,7.5,8.4,0.4,0.0,0.0,80.8,6.4,12.8,0.0,0.0,0.0,81.7,8.1,9.7,0.5,0.0,0.0,,,,,,
2020,Norte,AM,1302405,Lábrea,Urbana,Pública,12.1,49.0,24.9,11.2,2.4,0.4,20.2,51.4,16.9,10.1,1.4,0.0,0.0,43.1,35.5,16.8,3.7,0.9,0.0,17.6,49.4,25.9,5.9,1.2
2020,Norte,AM,1302405,Lábrea,Rural,Pública,83.7,7.5,8.4,0.4,0.0,0.0,80.8,6.4,12.8,0.0,0.0,0.0,81.7,8.1,9.7,0.5,0.0,0.0,0.0,0.0,11.1,5.6,22.2,61.1
2020,Norte,AM,1302504,Manacapuru,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,46.2,3.8,46.2,0.0,3.8
2020,Norte,AM,1302504,Manacapuru,Urbana,Estadual,1.2,17.8,29.7,41.1,8.5,1.7,3.3,20.4,25.8,41.9,7.5,1.1,0.0,13.2,29.7,45.1,9.7,2.3,0.0,4.7,34.5,45.9,10.8,4.1
2020,Norte,AM,1302504,Manacapuru,Rural,Estadual,13.3,11.1,8.9,35.6,2.2,28.9,33.2,5.6,5.6,55.6,0.0,0.0,0.0,13.4,10.0,30.0,3.3,43.3,0.0,0.0,21.7,17.4,17.4,43.5
2020,Norte,AM,1302504,Manacapuru,Urbana,Municipal,11.8,42.9,24.7,19.2,0.9,0.5,16.7,43.6,19.2,19.9,0.6,0.0,0.0,32.4,32.5,32.5,1.3,1.3,,,,,,
2020,Norte,AM,1302504,Manacapuru,Rural,Municipal,35.9,40.0,11.6,12.2,0.3,0.0,50.1,23.5,8.2,17.6,0.6,0.0,18.2,48.7,15.5,17.6,0.0,0.0,,,,,,
2020,Norte,AM,1302504,Manacapuru,Urbana,Privada,16.0,20.0,44.0,20.0,0.0,0.0,21.0,0.0,57.9,21.1,0.0,0.0,0.0,62.5,0.0,37.5,0.0,0.0,,,,,,
2020,Norte,AM,1302504,Manacapuru,Rural,Privada,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1302504,Manacapuru,Urbana,Pública,6.6,30.8,27.7,29.0,4.8,1.1,11.9,35.8,21.4,27.2,3.3,0.4,0.0,19.6,31.2,40.4,6.8,2.0,0.0,10.9,29.9,46.0,9.2,4.0
2020,Norte,AM,1302504,Manacapuru,Rural,Pública,33.5,36.9,11.1,14.6,0.5,3.4,48.4,21.8,8.0,21.3,0.5,0.0,15.8,43.9,14.8,19.3,0.4,5.8,0.0,0.0,21.7,17.4,17.4,43.5
2020,Norte,AM,1302553,Manaquiri,Urbana,Estadual,0.0,0.0,15.0,75.0,10.0,0.0,0.0,0.0,25.0,62.5,12.5,0.0,0.0,0.0,8.4,83.3,8.3,0.0,2.7,5.1,15.4,41.0,17.9,17.9
2020,Norte,AM,1302553,Manaquiri,Rural,Estadual,,,,,,,,,,,,,,,,,,,21.6,0.0,3.1,47.7,13.8,13.8
2020,Norte,AM,1302553,Manaquiri,Urbana,Municipal,8.2,64.6,4.2,18.8,4.2,0.0,11.6,69.2,7.7,11.5,0.0,0.0,4.5,59.1,0.0,27.3,9.1,0.0,,,,,,
2020,Norte,AM,1302553,Manaquiri,Rural,Municipal,42.9,17.3,9.6,27.6,2.6,0.0,40.9,9.1,11.4,31.8,6.8,0.0,38.8,18.3,9.5,30.2,3.2,0.0,,,,,,
2020,Norte,AM,1302553,Manaquiri,Urbana,Pública,6.3,49.2,4.8,36.5,3.2,0.0,9.3,56.3,6.3,25.0,3.1,0.0,3.1,40.6,3.1,46.9,6.3,0.0,2.7,5.1,15.4,41.0,17.9,17.9
2020,Norte,AM,1302553,Manaquiri,Rural,Pública,42.9,17.3,9.6,27.6,2.6,0.0,40.9,9.1,11.4,31.8,6.8,0.0,38.8,18.3,9.5,30.2,3.2,0.0,21.6,0.0,3.1,47.7,13.8,13.8
2020,Norte,AM,1302603,Manaus,Urbana,Federal,1.9,84.9,9.4,3.8,0.0,0.0,,,,,,,1.9,84.9,9.4,3.8,0.0,0.0,0.4,40.9,30.0,27.7,1.0,0.0
2020,Norte,AM,1302603,Manaus,Urbana,Estadual,2.0,15.9,28.6,42.1,6.8,4.6,5.1,26.5,27.8,36.1,3.0,1.5,0.0,8.9,27.9,47.6,9.3,6.3,0.0,3.3,28.2,47.5,12.2,8.8
2020,Norte,AM,1302603,Manaus,Rural,Estadual,0.0,0.0,5.5,5.6,5.6,83.3,,,,,,,0.0,0.0,5.5,5.6,5.6,83.3,0.0,0.0,9.7,3.2,19.4,67.7
2020,Norte,AM,1302603,Manaus,Urbana,Municipal,5.3,15.1,35.8,36.3,3.8,3.7,8.2,16.7,42.3,30.0,1.8,1.0,0.5,10.8,24.2,49.6,7.2,7.7,,,,,,
2020,Norte,AM,1302603,Manaus,Rural,Municipal,8.9,10.2,40.0,32.8,5.5,2.6,12.6,12.9,43.3,26.3,4.0,0.9,5.3,7.3,39.0,37.9,6.8,3.7,,,,,,
2020,Norte,AM,1302603,Manaus,Urbana,Privada,18.1,13.9,39.9,23.9,2.6,1.6,26.6,11.1,41.1,18.7,1.9,0.6,1.4,14.2,34.4,41.7,5.2,3.1,1.4,7.6,32.8,45.1,8.3,4.8
2020,Norte,AM,1302603,Manaus,Urbana,Pública,4.1,17.0,34.4,36.1,4.7,3.7,7.6,21.0,39.2,29.1,2.0,1.1,0.3,11.2,27.7,46.6,7.8,6.4,0.0,6.5,28.4,45.8,11.3,8.0
2020,Norte,AM,1302603,Manaus,Rural,Pública,8.5,9.9,38.9,31.9,5.5,5.3,12.6,12.9,43.3,26.3,4.0,0.9,5.1,7.0,37.4,36.3,6.7,7.5,0.0,0.0,9.7,3.2,19.4,67.7
2020,Norte,AM,1302702,Manicoré,Urbana,Estadual,3.4,24.6,19.5,44.1,4.2,4.2,7.3,12.7,16.4,54.5,1.8,7.3,0.0,28.2,17.9,46.2,5.1,2.6,0.0,12.9,21.4,32.9,17.1,15.7
2020,Norte,AM,1302702,Manicoré,Rural,Estadual,26.2,8.8,38.6,22.8,1.8,1.8,15.0,5.0,75.0,5.0,0.0,0.0,25.6,8.5,36.2,25.5,2.1,2.1,0.0,0.0,25.0,25.0,15.0,35.0
2020,Norte,AM,1302702,Manicoré,Urbana,Municipal,21.3,17.9,19.6,31.3,6.3,3.6,29.6,9.5,20.3,33.8,4.1,2.7,4.0,26.0,14.0,38.0,10.0,8.0,,,,,,
2020,Norte,AM,1302702,Manicoré,Rural,Municipal,51.1,26.8,13.4,8.2,0.5,0.0,64.2,7.7,16.0,11.5,0.6,0.0,37.9,36.3,14.9,10.1,0.8,0.0,,,,,,
2020,Norte,AM,1302702,Manicoré,Urbana,Privada,75.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1302702,Manicoré,Urbana,Pública,13.7,23.9,20.5,35.1,3.9,2.9,21.9,11.8,17.6,42.0,2.5,4.2,1.5,28.5,17.1,43.1,4.9,4.9,0.0,12.9,21.4,32.9,17.1,15.7
2020,Norte,AM,1302702,Manicoré,Rural,Pública,49.3,24.8,16.5,8.5,0.7,0.2,58.7,6.9,22.9,10.9,0.6,0.0,36.6,32.1,17.9,12.1,1.0,0.3,0.0,0.0,25.0,25.0,15.0,35.0
2020,Norte,AM,1302801,Maraã,Urbana,Estadual,4.9,12.2,34.1,29.3,12.2,7.3,9.1,13.6,36.4,22.7,9.1,9.1,0.0,9.6,28.6,33.3,19.0,9.5,0.0,0.0,11.1,72.2,5.6,11.1
2020,Norte,AM,1302801,Maraã,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,4.0,20.0,68.0
2020,Norte,AM,1302801,Maraã,Urbana,Municipal,41.6,30.8,15.4,9.2,1.5,1.5,54.0,22.0,18.0,4.0,0.0,2.0,0.0,56.2,12.5,25.0,6.3,0.0,,,,,,
2020,Norte,AM,1302801,Maraã,Rural,Municipal,62.5,0.4,36.3,0.8,0.0,0.0,59.8,0.0,40.2,0.0,0.0,0.0,55.1,0.5,43.4,1.0,0.0,0.0,,,,,,
2020,Norte,AM,1302801,Maraã,Urbana,Pública,29.6,25.5,21.4,14.3,5.1,4.1,42.7,20.6,20.6,8.8,2.9,4.4,0.0,32.3,23.5,26.5,11.8,5.9,0.0,0.0,11.1,72.2,5.6,11.1
2020,Norte,AM,1302801,Maraã,Rural,Pública,62.5,0.4,36.3,0.8,0.0,0.0,59.8,0.0,40.2,0.0,0.0,0.0,55.1,0.5,43.4,1.0,0.0,0.0,0.0,0.0,8.0,4.0,20.0,68.0
2020,Norte,AM,1302900,Maués,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,11.8,23.5,58.8,5.9,0.0
2020,Norte,AM,1302900,Maués,Urbana,Estadual,4.7,15.0,37.4,33.6,5.6,3.7,9.2,22.2,31.5,35.2,0.0,1.9,0.0,6.5,38.7,40.3,9.7,4.8,1.5,10.6,33.3,37.9,10.6,6.1
2020,Norte,AM,1302900,Maués,Rural,Estadual,0.0,33.3,0.0,66.7,0.0,0.0,,,,,,,0.0,33.3,0.0,66.7,0.0,0.0,35.4,8.9,3.8,34.2,6.3,11.4
2020,Norte,AM,1302900,Maués,Urbana,Municipal,18.9,42.6,18.3,14.2,3.0,3.0,29.6,42.6,13.9,11.1,0.9,1.9,0.0,41.3,25.4,22.2,6.3,4.8,,,,,,
2020,Norte,AM,1302900,Maués,Rural,Municipal,84.7,0.6,9.7,4.8,0.2,0.0,86.0,0.0,8.0,4.0,2.0,0.0,83.5,0.7,10.8,4.8,0.2,0.0,,,,,,
2020,Norte,AM,1302900,Maués,Urbana,Privada,63.6,0.0,27.3,9.1,0.0,0.0,63.6,0.0,27.3,9.1,0.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1302900,Maués,Urbana,Pública,14.8,35.2,26.4,18.0,3.2,2.4,24.6,38.7,18.0,16.0,0.7,2.0,0.0,26.1,34.8,28.7,6.1,4.3,1.0,11.0,30.0,45.0,9.0,4.0
2020,Norte,AM,1302900,Maués,Rural,Pública,83.7,1.1,9.6,5.4,0.2,0.0,86.0,0.0,8.0,4.0,2.0,0.0,82.4,1.2,10.7,5.5,0.2,0.0,35.4,8.9,3.8,34.2,6.3,11.4
2020,Norte,AM,1303007,Nhamundá,Urbana,Estadual,13.8,29.5,22.7,29.5,4.5,0.0,22.7,31.8,18.2,27.3,0.0,0.0,4.5,27.3,27.3,31.8,9.1,0.0,0.0,14.2,28.6,18.4,10.2,28.6
2020,Norte,AM,1303007,Nhamundá,Rural,Estadual,8.3,41.7,25.0,25.0,0.0,0.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,45.4,27.3,27.3,0.0,0.0,0.0,0.0,20.0,4.0,20.0,56.0
2020,Norte,AM,1303007,Nhamundá,Urbana,Municipal,19.3,35.5,22.6,19.4,3.2,0.0,33.3,27.8,33.3,5.6,0.0,0.0,0.0,40.0,20.0,33.3,6.7,0.0,,,,,,
2020,Norte,AM,1303007,Nhamundá,Rural,Municipal,57.5,28.5,6.1,7.3,0.0,0.6,81.4,0.0,0.0,18.6,0.0,0.0,46.1,36.2,7.7,9.2,0.0,0.8,,,,,,
2020,Norte,AM,1303007,Nhamundá,Urbana,Pública,16.7,33.3,22.2,25.0,2.8,0.0,28.2,30.8,23.1,17.9,0.0,0.0,2.8,33.3,25.0,33.3,5.6,0.0,0.0,14.2,28.6,18.4,10.2,28.6
2020,Norte,AM,1303007,Nhamundá,Rural,Pública,54.2,29.4,7.3,8.5,0.0,0.6,76.6,0.0,0.0,23.4,0.0,0.0,42.6,36.9,9.2,10.6,0.0,0.7,0.0,0.0,20.0,4.0,20.0,56.0
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Estadual,5.4,23.0,37.8,27.0,5.4,1.4,8.2,16.2,32.4,37.8,5.4,0.0,2.4,26.2,45.2,19.0,4.8,2.4,0.0,5.6,37.0,24.1,11.1,22.2
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,14.3,4.8,19.0,61.9
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Municipal,22.5,32.4,18.6,25.5,1.0,0.0,21.9,28.8,17.8,30.1,1.4,0.0,15.0,25.5,23.4,34.0,2.1,0.0,,,,,,
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Municipal,64.1,24.7,5.6,5.6,0.0,0.0,80.3,0.0,7.0,12.7,0.0,0.0,52.2,34.2,6.5,7.1,0.0,0.0,,,,,,
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Privada,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Pública,16.2,29.9,28.1,22.2,3.0,0.6,18.4,26.2,24.3,28.2,2.9,0.0,9.2,26.1,34.1,26.1,3.4,1.1,0.0,5.6,37.0,24.1,11.1,22.2
2020,Norte,AM,1303106,Nova Olinda do Norte,Rural,Pública,64.1,24.7,5.6,5.6,0.0,0.0,80.3,0.0,7.0,12.7,0.0,0.0,52.2,34.2,6.5,7.1,0.0,0.0,0.0,0.0,14.3,4.8,19.0,61.9
2020,Norte,AM,1303205,Novo Airão,Urbana,Estadual,5.0,35.0,17.5,37.5,5.0,0.0,15.3,23.1,15.4,46.2,0.0,0.0,0.0,40.8,18.5,33.3,7.4,0.0,0.0,15.8,31.6,18.4,10.5,23.7
2020,Norte,AM,1303205,Novo Airão,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1303205,Novo Airão,Urbana,Municipal,24.7,29.4,23.5,20.0,2.4,0.0,41.2,17.6,19.6,19.6,2.0,0.0,0.0,40.0,27.5,30.0,2.5,0.0,,,,,,
2020,Norte,AM,1303205,Novo Airão,Rural,Municipal,71.9,9.4,15.6,3.1,0.0,0.0,79.1,4.2,12.5,4.2,0.0,0.0,61.4,13.6,20.5,4.5,0.0,0.0,,,,,,
2020,Norte,AM,1303205,Novo Airão,Urbana,Pública,20.1,34.2,21.1,22.8,1.8,0.0,36.6,19.0,19.0,23.8,1.6,0.0,0.0,45.8,22.0,28.8,3.4,0.0,0.0,15.8,31.6,18.4,10.5,23.7
2020,Norte,AM,1303205,Novo Airão,Rural,Pública,71.9,9.4,15.6,3.1,0.0,0.0,79.1,4.2,12.5,4.2,0.0,0.0,61.4,13.6,20.5,4.5,0.0,0.0,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Estadual,5.8,16.3,19.8,46.5,5.8,5.8,13.2,7.9,26.3,44.7,2.6,5.3,0.0,20.3,13.0,51.9,7.4,7.4,0.0,4.9,24.4,51.2,7.3,12.2
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Estadual,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Municipal,12.2,47.4,12.3,19.3,5.3,3.5,15.5,46.7,15.6,15.6,4.4,2.2,0.0,39.9,6.7,40.0,6.7,6.7,,,,,,
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Municipal,57.6,35.1,5.2,2.1,0.0,0.0,88.1,0.0,7.1,4.8,0.0,0.0,31.7,56.7,8.3,3.3,0.0,0.0,,,,,,
2020,Norte,AM,1303304,Novo Aripuanã,Urbana,Pública,9.1,31.3,16.0,34.4,4.6,4.6,15.4,30.8,17.9,29.5,2.6,3.8,0.0,26.1,12.3,47.7,6.2,7.7,0.0,4.9,24.4,51.2,7.3,12.2
2020,Norte,AM,1303304,Novo Aripuanã,Rural,Pública,55.4,37.6,5.0,2.0,0.0,0.0,88.1,0.0,7.1,4.8,0.0,0.0,29.7,59.4,7.8,3.1,0.0,0.0,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1303403,Parintins,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,13.9,9.3,69.8,7.0,0.0
2020,Norte,AM,1303403,Parintins,Urbana,Estadual,1.0,20.1,36.1,33.0,5.6,4.2,2.9,25.0,37.5,26.9,4.8,2.9,0.0,16.9,34.4,37.6,5.8,5.3,0.0,10.8,40.2,39.7,5.7,3.6
2020,Norte,AM,1303403,Parintins,Rural,Estadual,11.7,5.9,0.0,82.4,0.0,0.0,22.2,11.1,0.0,66.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.2,8.9,40.0,11.1,37.8
2020,Norte,AM,1303403,Parintins,Urbana,Municipal,15.3,34.8,27.7,17.9,1.6,2.7,22.0,32.3,27.6,16.5,0.8,0.8,0.0,32.5,22.5,36.6,2.8,5.6,,,,,,
2020,Norte,AM,1303403,Parintins,Rural,Municipal,49.8,26.3,18.2,5.7,0.0,0.0,64.9,5.0,22.6,7.5,0.0,0.0,35.9,35.6,20.9,7.6,0.0,0.0,,,,,,
2020,Norte,AM,1303403,Parintins,Urbana,Privada,31.4,14.3,31.4,22.9,0.0,0.0,40.9,0.0,40.9,18.2,0.0,0.0,11.8,29.4,17.6,41.2,0.0,0.0,,,,,,
2020,Norte,AM,1303403,Parintins,Urbana,Pública,6.8,26.5,33.7,26.5,3.7,2.8,13.6,29.5,32.6,20.3,2.2,1.8,0.0,21.5,31.8,37.3,4.7,4.7,0.0,11.4,34.6,45.1,5.9,3.0
2020,Norte,AM,1303403,Parintins,Rural,Pública,48.6,25.7,17.6,8.1,0.0,0.0,62.5,5.4,21.4,10.7,0.0,0.0,34.5,34.3,20.1,11.1,0.0,0.0,0.0,2.2,8.9,40.0,11.1,37.8
2020,Norte,AM,1303502,Pauini,Urbana,Estadual,0.0,8.3,20.8,60.4,6.3,4.2,0.0,0.0,66.7,0.0,33.3,0.0,0.0,8.8,19.6,63.0,4.3,4.3,0.0,0.0,12.9,48.7,12.8,25.6
2020,Norte,AM,1303502,Pauini,Rural,Estadual,9.1,0.0,27.3,54.5,9.1,0.0,16.6,0.0,50.0,16.7,16.7,0.0,0.0,0.0,12.5,75.0,12.5,0.0,0.0,0.0,0.0,80.0,20.0,0.0
