ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,media_infantil,media_fundamental,media_medio
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Municipal,9.0,8.1, 
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Publica,12.6,21.5,27.1
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Publica,9.0,8.1, 
2021,Norte,TO,Dueré,Urbana,Estadual, ,27.5,24.2
2021,Norte,TO,Dueré,Urbana,Municipal,22.7,27.5, 
2021,Norte,TO,Dueré,Urbana,Publica,22.7,27.5,24.2
2021,Norte,TO,Esperantina,Urbana,Estadual, ,30.0,31.4
2021,Norte,TO,Esperantina,Rural,Estadual, ,27.0,32.6
2021,Norte,TO,Esperantina,Urbana,Municipal,14.9,21.6, 
2021,Norte,TO,Esperantina,Rural,Municipal,15.0,14.0, 
2021,Norte,TO,Esperantina,Urbana,Publica,14.9,22.4,31.4
2021,Norte,TO,Esperantina,Rural,Publica,15.0,16.1,32.6
2021,Norte,TO,Fátima,Urbana,Estadual, ,22.7,27.8
2021,Norte,TO,Fátima,Urbana,Municipal,12.6,20.9, 
2021,Norte,TO,Fátima,Urbana,Publica,12.6,21.7,27.8
2021,Norte,TO,Figueirópolis,Urbana,Estadual, ,23.4,22.9
2021,Norte,TO,Figueirópolis,Urbana,Municipal,11.2,19.5, 
2021,Norte,TO,Figueirópolis,Urbana,Publica,11.2,21.3,22.9
2021,Norte,TO,Filadélfia,Urbana,Estadual, ,24.9,24.9
2021,Norte,TO,Filadélfia,Rural,Estadual, ,18.5,22.8
2021,Norte,TO,Filadélfia,Urbana,Municipal,25.6,22.4, 
2021,Norte,TO,Filadélfia,Rural,Municipal,13.3,16.7, 
2021,Norte,TO,Filadélfia,Urbana,Publica,25.6,23.6,24.9
2021,Norte,TO,Filadélfia,Rural,Publica,13.3,17.0,22.8
2021,Norte,TO,Formoso do Araguaia,Urbana,Federal, , ,31.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Estadual, ,25.8,25.9
2021,Norte,TO,Formoso do Araguaia,Rural,Estadual, ,8.7,6.8
2021,Norte,TO,Formoso do Araguaia,Urbana,Municipal,13.5,22.5, 
2021,Norte,TO,Formoso do Araguaia,Rural,Municipal,8.8,7.1, 
2021,Norte,TO,Formoso do Araguaia,Urbana,Privada,3.0,11.0,11.3
2021,Norte,TO,Formoso do Araguaia,Rural,Privada, ,31.6,38.3
2021,Norte,TO,Formoso do Araguaia,Urbana,Publica,13.5,23.4,26.5
2021,Norte,TO,Formoso do Araguaia,Rural,Publica,8.8,8.3,6.8
2021,Norte,TO,Tabocão,Urbana,Estadual, ,27.3,27.2
2021,Norte,TO,Tabocão,Urbana,Municipal,29.2,25.9, 
2021,Norte,TO,Tabocão,Urbana,Publica,29.2,26.1,27.2
2021,Norte,TO,Goianorte,Urbana,Estadual, ,21.8,24.9
2021,Norte,TO,Goianorte,Urbana,Municipal,17.0,18.9, 
2021,Norte,TO,Goianorte,Rural,Municipal,5.3,4.4, 
2021,Norte,TO,Goianorte,Urbana,Publica,17.0,20.4,24.9
2021,Norte,TO,Goianorte,Rural,Publica,5.3,4.4, 
2021,Norte,TO,Goiatins,Urbana,Estadual, ,22.9,21.8
2021,Norte,TO,Goiatins,Rural,Estadual, ,11.6,6.7
2021,Norte,TO,Goiatins,Urbana,Municipal,19.8,18.4, 
2021,Norte,TO,Goiatins,Rural,Municipal,18.4,15.7, 
2021,Norte,TO,Goiatins,Urbana,Publica,19.8,19.9,21.8
2021,Norte,TO,Goiatins,Rural,Publica,18.4,13.3,6.7
2021,Norte,TO,Guaraí,Urbana,Estadual, ,26.9,26.9
2021,Norte,TO,Guaraí,Urbana,Municipal,16.6,23.5, 
2021,Norte,TO,Guaraí,Rural,Municipal,4.7,12.7, 
2021,Norte,TO,Guaraí,Urbana,Privada,10.0,17.8,33.3
2021,Norte,TO,Guaraí,Urbana,Publica,16.6,25.2,26.9
2021,Norte,TO,Guaraí,Rural,Publica,4.7,12.7, 
2021,Norte,TO,Gurupi,Urbana,Federal, , ,27.9
2021,Norte,TO,Gurupi,Urbana,Estadual, ,25.7,32.0
2021,Norte,TO,Gurupi,Urbana,Municipal,14.0,24.8, 
2021,Norte,TO,Gurupi,Rural,Municipal,7.0,14.7, 
2021,Norte,TO,Gurupi,Urbana,Privada,14.9,18.3,22.5
2021,Norte,TO,Gurupi,Urbana,Publica,14.0,25.2,31.6
2021,Norte,TO,Gurupi,Rural,Publica,7.0,14.7, 
2021,Norte,TO,Ipueiras,Urbana,Estadual, ,11.0,22.0
2021,Norte,TO,Ipueiras,Urbana,Municipal,16.0,16.9, 
2021,Norte,TO,Ipueiras,Rural,Municipal,8.0,13.1, 
2021,Norte,TO,Ipueiras,Urbana,Publica,16.0,16.4,22.0
2021,Norte,TO,Ipueiras,Rural,Publica,8.0,13.1, 
2021,Norte,TO,Itacajá,Urbana,Estadual, ,27.6,29.6
2021,Norte,TO,Itacajá,Rural,Estadual, ,8.3,2.8
2021,Norte,TO,Itacajá,Urbana,Municipal,9.6,21.9, 
2021,Norte,TO,Itacajá,Rural,Municipal,3.5,6.4, 
2021,Norte,TO,Itacajá,Urbana,Publica,9.6,24.6,29.6
2021,Norte,TO,Itacajá,Rural,Publica,3.5,8.0,2.8
2021,Norte,TO,Itaguatins,Urbana,Estadual, ,18.8,30.3
2021,Norte,TO,Itaguatins,Urbana,Municipal,19.0,21.3, 
2021,Norte,TO,Itaguatins,Rural,Municipal,10.0,13.4, 
2021,Norte,TO,Itaguatins,Urbana,Publica,19.0,20.9,30.3
2021,Norte,TO,Itaguatins,Rural,Publica,10.0,13.4, 
2021,Norte,TO,Itapiratins,Urbana,Estadual, ,25.5,22.6
2021,Norte,TO,Itapiratins,Urbana,Municipal,21.3,17.4, 
2021,Norte,TO,Itapiratins,Rural,Municipal, ,9.2, 
2021,Norte,TO,Itapiratins,Urbana,Publica,21.3,21.1,22.6
2021,Norte,TO,Itapiratins,Rural,Publica, ,9.2, 
2021,Norte,TO,Itaporã do Tocantins,Urbana,Estadual, ,22.0,21.8
2021,Norte,TO,Itaporã do Tocantins,Urbana,Municipal,14.4,19.1, 
2021,Norte,TO,Itaporã do Tocantins,Urbana,Publica,14.4,20.5,21.8
2021,Norte,TO,Jaú do Tocantins,Urbana,Estadual, , ,17.9
2021,Norte,TO,Jaú do Tocantins,Urbana,Municipal,14.6,21.4, 
2021,Norte,TO,Jaú do Tocantins,Rural,Municipal,24.0,14.0, 
2021,Norte,TO,Jaú do Tocantins,Urbana,Publica,14.6,21.4,17.9
2021,Norte,TO,Jaú do Tocantins,Rural,Publica,24.0,14.0, 
2021,Norte,TO,Juarina,Urbana,Estadual, ,25.7,24.8
2021,Norte,TO,Juarina,Urbana,Municipal,17.3,19.6, 
2021,Norte,TO,Juarina,Urbana,Publica,17.3,21.9,24.8
2021,Norte,TO,Lagoa da Confusão,Urbana,Estadual, ,26.3,30.8
2021,Norte,TO,Lagoa da Confusão,Rural,Estadual, ,13.6,10.9
2021,Norte,TO,Lagoa da Confusão,Urbana,Municipal,19.9,29.3, 
2021,Norte,TO,Lagoa da Confusão,Rural,Municipal, ,14.2, 
2021,Norte,TO,Lagoa da Confusão,Urbana,Privada,4.3,10.6,8.8
2021,Norte,TO,Lagoa da Confusão,Urbana,Publica,19.9,28.9,30.8
2021,Norte,TO,Lagoa da Confusão,Rural,Publica, ,13.7,10.9
2021,Norte,TO,Lagoa do Tocantins,Urbana,Estadual, ,30.9,32.7
2021,Norte,TO,Lagoa do Tocantins,Urbana,Municipal,15.6,20.6, 
2021,Norte,TO,Lagoa do Tocantins,Urbana,Publica,15.6,23.6,32.7
2021,Norte,TO,Lajeado,Urbana,Estadual, ,16.0,14.4
2021,Norte,TO,Lajeado,Urbana,Municipal,18.5,25.5, 
2021,Norte,TO,Lajeado,Rural,Municipal,9.5,12.0, 
2021,Norte,TO,Lajeado,Urbana,Publica,18.5,23.5,14.4
2021,Norte,TO,Lajeado,Rural,Publica,9.5,12.0, 
2021,Norte,TO,Lavandeira,Urbana,Estadual, ,16.5,16.2
2021,Norte,TO,Lavandeira,Urbana,Municipal,9.8,15.4, 
2021,Norte,TO,Lavandeira,Urbana,Publica,9.8,15.9,16.2
2021,Norte,TO,Lizarda,Urbana,Estadual, ,30.5,24.7
2021,Norte,TO,Lizarda,Rural,Estadual, ,10.4,14.0
2021,Norte,TO,Lizarda,Urbana,Municipal,14.2,19.3, 
2021,Norte,TO,Lizarda,Rural,Municipal, ,9.8, 
2021,Norte,TO,Lizarda,Urbana,Publica,14.2,23.8,24.7
2021,Norte,TO,Lizarda,Rural,Publica, ,10.1,14.0
2021,Norte,TO,Luzinópolis,Urbana,Estadual, ,28.8,18.8
2021,Norte,TO,Luzinópolis,Urbana,Municipal,16.0,22.6, 
2021,Norte,TO,Luzinópolis,Urbana,Publica,16.0,25.7,18.8
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Estadual, ,26.8,17.8
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Municipal,15.3,24.8, 
2021,Norte,TO,Marianópolis do Tocantins,Rural,Municipal,15.3,14.2, 
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Publica,15.3,25.7,17.8
2021,Norte,TO,Marianópolis do Tocantins,Rural,Publica,15.3,14.2, 
2021,Norte,TO,Mateiros,Urbana,Estadual, ,21.6,22.0
2021,Norte,TO,Mateiros,Rural,Estadual, ,10.9, 
2021,Norte,TO,Mateiros,Urbana,Municipal,15.1,19.1, 
2021,Norte,TO,Mateiros,Rural,Municipal, ,9.0, 
2021,Norte,TO,Mateiros,Urbana,Publica,15.1,20.3,22.0
2021,Norte,TO,Mateiros,Rural,Publica, ,10.2, 
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Estadual, ,16.8,28.5
2021,Norte,TO,Maurilândia do Tocantins,Rural,Estadual, ,22.0, 
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Municipal,13.4,21.9, 
2021,Norte,TO,Maurilândia do Tocantins,Rural,Municipal, ,6.0, 
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Publica,13.4,21.1,28.5
2021,Norte,TO,Maurilândia do Tocantins,Rural,Publica, ,14.0, 
2021,Norte,TO,Miracema do Tocantins,Urbana,Estadual, ,24.5,25.6
2021,Norte,TO,Miracema do Tocantins,Urbana,Municipal,19.3,23.1, 
2021,Norte,TO,Miracema do Tocantins,Rural,Municipal,17.0,19.4, 
2021,Norte,TO,Miracema do Tocantins,Urbana,Privada,10.6,10.2, 
2021,Norte,TO,Miracema do Tocantins,Urbana,Publica,19.3,24.0,25.6
2021,Norte,TO,Miracema do Tocantins,Rural,Publica,17.0,19.4, 
2021,Norte,TO,Miranorte,Urbana,Estadual, ,29.7,28.6
2021,Norte,TO,Miranorte,Urbana,Municipal,20.0,22.3, 
2021,Norte,TO,Miranorte,Rural,Municipal,6.3,12.7, 
2021,Norte,TO,Miranorte,Urbana,Privada,9.7,12.8, 
2021,Norte,TO,Miranorte,Urbana,Publica,20.0,25.9,28.6
2021,Norte,TO,Miranorte,Rural,Publica,6.3,12.7, 
2021,Norte,TO,Monte do Carmo,Urbana,Estadual, ,23.2,28.5
2021,Norte,TO,Monte do Carmo,Rural,Estadual, ,10.1,24.0
2021,Norte,TO,Monte do Carmo,Urbana,Municipal,18.0,18.7, 
2021,Norte,TO,Monte do Carmo,Rural,Municipal,5.5,9.4, 
2021,Norte,TO,Monte do Carmo,Urbana,Publica,18.0,20.5,28.5
2021,Norte,TO,Monte do Carmo,Rural,Publica,5.5,9.7,24.0
2021,Norte,TO,Monte Santo do Tocantins,Urbana,Municipal,13.3,14.9, 
2021,Norte,TO,Monte Santo do Tocantins,Rural,Municipal, ,8.0, 
2021,Norte,TO,Monte Santo do Tocantins,Urbana,Publica,13.3,14.9, 
2021,Norte,TO,Monte Santo do Tocantins,Rural,Publica, ,8.0, 
2021,Norte,TO,Palmeiras do Tocantins,Urbana,Estadual, ,26.5,31.9
2021,Norte,TO,Palmeiras do Tocantins,Urbana,Municipal,18.9,21.3, 
2021,Norte,TO,Palmeiras do Tocantins,Rural,Municipal,13.2,15.4, 
2021,Norte,TO,Palmeiras do Tocantins,Urbana,Publica,18.9,24.2,31.9
2021,Norte,TO,Palmeiras do Tocantins,Rural,Publica,13.2,15.4, 
2021,Norte,TO,Muricilândia,Urbana,Estadual, ,20.3,19.9
2021,Norte,TO,Muricilândia,Urbana,Municipal,13.1,16.5, 
2021,Norte,TO,Muricilândia,Rural,Municipal,2.5,7.2, 
2021,Norte,TO,Muricilândia,Urbana,Publica,13.1,18.5,19.9
2021,Norte,TO,Muricilândia,Rural,Publica,2.5,7.2, 
2021,Norte,TO,Natividade,Urbana,Estadual, ,23.9,26.8
2021,Norte,TO,Natividade,Rural,Estadual, , ,25.3
2021,Norte,TO,Natividade,Urbana,Municipal,22.5,19.7, 
2021,Norte,TO,Natividade,Rural,Municipal, ,10.0, 
2021,Norte,TO,Natividade,Urbana,Publica,22.5,21.9,26.8
2021,Norte,TO,Natividade,Rural,Publica, ,10.0,25.3
2021,Norte,TO,Nazaré,Urbana,Estadual, ,25.4,20.5
2021,Norte,TO,Nazaré,Rural,Estadual, ,11.2,12.2
2021,Norte,TO,Nazaré,Urbana,Municipal,16.3,22.6, 
2021,Norte,TO,Nazaré,Rural,Municipal,10.8,7.2, 
2021,Norte,TO,Nazaré,Urbana,Publica,16.3,23.8,20.5
2021,Norte,TO,Nazaré,Rural,Publica,10.8,9.0,12.2
2021,Norte,TO,Nova Olinda,Urbana,Estadual, ,27.0,19.8
2021,Norte,TO,Nova Olinda,Urbana,Municipal,19.1,21.5, 
2021,Norte,TO,Nova Olinda,Rural,Municipal,13.5,12.8, 
2021,Norte,TO,Nova Olinda,Urbana,Publica,19.1,23.7,19.8
2021,Norte,TO,Nova Olinda,Rural,Publica,13.5,12.8, 
2021,Norte,TO,Nova Rosalândia,Urbana,Estadual, ,17.6,23.4
2021,Norte,TO,Nova Rosalândia,Rural,Estadual, ,15.0, 
2021,Norte,TO,Nova Rosalândia,Urbana,Municipal,15.3,23.5, 
2021,Norte,TO,Nova Rosalândia,Urbana,Publica,15.3,20.4,23.4
2021,Norte,TO,Nova Rosalândia,Rural,Publica, ,15.0, 
2021,Norte,TO,Novo Acordo,Urbana,Estadual, ,25.2,34.9
2021,Norte,TO,Novo Acordo,Urbana,Municipal,21.1,17.5, 
2021,Norte,TO,Novo Acordo,Rural,Municipal,4.5,10.6, 
2021,Norte,TO,Novo Acordo,Urbana,Publica,21.1,21.0,34.9
2021,Norte,TO,Novo Acordo,Rural,Publica,4.5,10.6, 
2021,Norte,TO,Novo Alegre,Urbana,Estadual, ,22.5,19.8
2021,Norte,TO,Novo Alegre,Urbana,Municipal,12.6,13.0, 
2021,Norte,TO,Novo Alegre,Urbana,Publica,12.6,20.3,19.8
2021,Norte,TO,Novo Jardim,Urbana,Estadual, ,24.0,25.3
2021,Norte,TO,Novo Jardim,Urbana,Municipal,13.6,17.4, 
2021,Norte,TO,Novo Jardim,Rural,Municipal,7.0,8.5, 
2021,Norte,TO,Novo Jardim,Urbana,Publica,13.6,20.5,25.3
2021,Norte,TO,Novo Jardim,Rural,Publica,7.0,8.5, 
2021,Norte,TO,Oliveira de Fátima,Urbana,Estadual, ,29.5,17.3
2021,Norte,TO,Oliveira de Fátima,Urbana,Municipal,15.0,17.3, 
2021,Norte,TO,Oliveira de Fátima,Urbana,Publica,15.0,19.2,17.3
2021,Norte,TO,Palmeirante,Urbana,Estadual, ,23.6,15.4
2021,Norte,TO,Palmeirante,Urbana,Municipal,18.7,21.0, 
2021,Norte,TO,Palmeirante,Rural,Municipal,16.5,15.0, 
2021,Norte,TO,Palmeirante,Urbana,Publica,18.7,22.2,15.4
2021,Norte,TO,Palmeirante,Rural,Publica,16.5,15.0, 
2021,Norte,TO,Palmeirópolis,Urbana,Estadual, ,30.4,27.5
2021,Norte,TO,Palmeirópolis,Urbana,Municipal,13.2,16.3, 
2021,Norte,TO,Palmeirópolis,Rural,Privada, , ,14.5
2021,Norte,TO,Palmeirópolis,Urbana,Publica,13.2,21.1,27.5
2021,Norte,TO,Paraíso do Tocantins,Urbana,Federal, , ,29.2
2021,Norte,TO,Paraíso do Tocantins,Urbana,Estadual, ,28.9,27.3
2021,Norte,TO,Paraíso do Tocantins,Urbana,Municipal,24.1,26.0, 
2021,Norte,TO,Paraíso do Tocantins,Rural,Municipal,18.8,15.0, 
2021,Norte,TO,Paraíso do Tocantins,Urbana,Privada,13.3,19.2,37.3
2021,Norte,TO,Paraíso do Tocantins,Urbana,Publica,24.1,27.5,27.5
2021,Norte,TO,Paraíso do Tocantins,Rural,Publica,18.8,15.0, 
2021,Norte,TO,Paranã,Urbana,Estadual, ,29.6,31.1
2021,Norte,TO,Paranã,Rural,Estadual, ,17.6,15.2
2021,Norte,TO,Paranã,Urbana,Municipal,19.0,20.5, 
2021,Norte,TO,Paranã,Rural,Municipal,11.8,15.6, 
2021,Norte,TO,Paranã,Urbana,Publica,19.0,24.7,31.1
2021,Norte,TO,Paranã,Rural,Publica,11.8,16.1,15.2
2021,Norte,TO,Pau D'Arco,Urbana,Estadual, ,24.0,20.3
2021,Norte,TO,Pau D'Arco,Urbana,Municipal,21.7,19.8, 
2021,Norte,TO,Pau D'Arco,Rural,Municipal,7.0,9.9, 
2021,Norte,TO,Pau D'Arco,Urbana,Publica,21.7,21.4,20.3
2021,Norte,TO,Pau D'Arco,Rural,Publica,7.0,9.9, 
2021,Norte,TO,Pedro Afonso,Urbana,Estadual, ,29.5,30.9
2021,Norte,TO,Pedro Afonso,Rural,Estadual, ,13.3,9.0
2021,Norte,TO,Pedro Afonso,Urbana,Municipal,23.2,22.9, 
2021,Norte,TO,Pedro Afonso,Rural,Municipal,10.0,15.0, 
2021,Norte,TO,Pedro Afonso,Urbana,Privada,8.3,12.2, 
2021,Norte,TO,Pedro Afonso,Urbana,Publica,23.2,25.5,30.9
2021,Norte,TO,Pedro Afonso,Rural,Publica,10.0,13.6,9.0
2021,Norte,TO,Peixe,Urbana,Estadual, ,27.1,20.9
2021,Norte,TO,Peixe,Urbana,Municipal,15.2,18.3, 
2021,Norte,TO,Peixe,Rural,Municipal,14.2,14.9, 
2021,Norte,TO,Peixe,Urbana,Publica,15.2,21.7,20.9
2021,Norte,TO,Peixe,Rural,Publica,14.2,14.9, 
2021,Norte,TO,Pequizeiro,Urbana,Estadual, ,18.6,26.4
2021,Norte,TO,Pequizeiro,Urbana,Municipal,17.5,20.2, 
2021,Norte,TO,Pequizeiro,Rural,Municipal,8.0,13.2, 
2021,Norte,TO,Pequizeiro,Urbana,Publica,17.5,19.7,26.4
2021,Norte,TO,Pequizeiro,Rural,Publica,8.0,13.2, 
2021,Norte,TO,Colméia,Urbana,Estadual, ,26.9,23.4
2021,Norte,TO,Colméia,Rural,Estadual, ,17.3,7.0
2021,Norte,TO,Colméia,Urbana,Municipal,17.8,18.0, 
2021,Norte,TO,Colméia,Rural,Municipal,13.5,8.0, 
2021,Norte,TO,Colméia,Urbana,Privada,5.3,10.7, 
2021,Norte,TO,Colméia,Urbana,Publica,17.8,21.6,23.4
2021,Norte,TO,Colméia,Rural,Publica,13.5,11.5,7.0
2021,Norte,TO,Pindorama do Tocantins,Urbana,Estadual, ,22.1,31.0
2021,Norte,TO,Pindorama do Tocantins,Urbana,Municipal,17.8,22.0, 
2021,Norte,TO,Pindorama do Tocantins,Urbana,Publica,17.8,22.0,31.0
2021,Norte,TO,Piraquê,Urbana,Estadual, ,20.0,17.3
2021,Norte,TO,Piraquê,Urbana,Municipal,17.3,18.0, 
2021,Norte,TO,Piraquê,Rural,Municipal,2.5,6.2, 
2021,Norte,TO,Piraquê,Urbana,Publica,17.3,18.9,17.3
2021,Norte,TO,Piraquê,Rural,Publica,2.5,6.2, 
2021,Norte,TO,Pium,Urbana,Estadual, ,21.0,18.7
2021,Norte,TO,Pium,Urbana,Municipal,8.9,16.1, 
2021,Norte,TO,Pium,Rural,Municipal,10.8,7.5, 
2021,Norte,TO,Pium,Urbana,Publica,8.9,16.6,18.7
2021,Norte,TO,Pium,Rural,Publica,10.8,7.5, 
2021,Norte,TO,Ponte Alta do Bom Jesus,Urbana,Estadual, ,22.2,19.2
2021,Norte,TO,Ponte Alta do Bom Jesus,Rural,Estadual, ,13.9,6.7
2021,Norte,TO,Ponte Alta do Bom Jesus,Urbana,Municipal,13.3, , 
2021,Norte,TO,Ponte Alta do Bom Jesus,Rural,Municipal,14.0,9.3, 
2021,Norte,TO,Ponte Alta do Bom Jesus,Urbana,Publica,13.3,22.2,19.2
2021,Norte,TO,Ponte Alta do Bom Jesus,Rural,Publica,14.0,10.5,6.7
2021,Norte,TO,Ponte Alta do Tocantins,Urbana,Estadual, ,29.7,28.2
2021,Norte,TO,Ponte Alta do Tocantins,Urbana,Municipal,18.2,22.0, 
2021,Norte,TO,Ponte Alta do Tocantins,Rural,Municipal, ,8.3, 
2021,Norte,TO,Ponte Alta do Tocantins,Urbana,Publica,18.2,25.6,28.2
2021,Norte,TO,Ponte Alta do Tocantins,Rural,Publica, ,8.3, 
2021,Norte,TO,Porto Alegre do Tocantins,Urbana,Estadual, ,27.6,23.7
2021,Norte,TO,Porto Alegre do Tocantins,Urbana,Municipal,13.8,17.5, 
2021,Norte,TO,Porto Alegre do Tocantins,Rural,Municipal, ,11.0, 
2021,Norte,TO,Porto Alegre do Tocantins,Urbana,Publica,13.8,21.4,23.7
2021,Norte,TO,Porto Alegre do Tocantins,Rural,Publica, ,11.0, 
2021,Norte,TO,Porto Nacional,Urbana,Federal, , ,35.6
2021,Norte,TO,Porto Nacional,Urbana,Estadual, ,26.7,26.8
2021,Norte,TO,Porto Nacional,Rural,Estadual, ,28.7,26.4
2021,Norte,TO,Porto Nacional,Urbana,Municipal,17.3,25.0, 
2021,Norte,TO,Porto Nacional,Rural,Municipal,18.8,18.6, 
2021,Norte,TO,Porto Nacional,Urbana,Privada,13.0,22.8,25.3
2021,Norte,TO,Porto Nacional,Rural,Privada,3.0,10.6, 
2021,Norte,TO,Porto Nacional,Urbana,Publica,17.3,25.8,28.1
2021,Norte,TO,Porto Nacional,Rural,Publica,18.8,21.3,26.4
2021,Norte,TO,Praia Norte,Urbana,Estadual, ,24.0,26.9
2021,Norte,TO,Praia Norte,Urbana,Municipal,15.6,16.8, 
2021,Norte,TO,Praia Norte,Rural,Municipal,12.2,13.0, 
2021,Norte,TO,Praia Norte,Urbana,Publica,15.6,17.7,26.9
2021,Norte,TO,Praia Norte,Rural,Publica,12.2,13.0, 
2021,Norte,TO,Presidente Kennedy,Urbana,Estadual, ,21.8,23.0
2021,Norte,TO,Presidente Kennedy,Urbana,Municipal,19.8,19.4, 
2021,Norte,TO,Presidente Kennedy,Urbana,Publica,19.8,20.4,23.0
2021,Norte,TO,Pugmil,Urbana,Estadual, ,18.8,22.8
2021,Norte,TO,Pugmil,Urbana,Municipal,11.2,16.3, 
2021,Norte,TO,Pugmil,Urbana,Publica,11.2,16.8,22.8
2021,Norte,TO,Recursolândia,Urbana,Estadual, ,24.5,28.9
2021,Norte,TO,Recursolândia,Urbana,Municipal,14.9,21.8, 
2021,Norte,TO,Recursolândia,Rural,Municipal, ,12.7, 
2021,Norte,TO,Recursolândia,Urbana,Publica,14.9,22.2,28.9
2021,Norte,TO,Recursolândia,Rural,Publica, ,12.7, 
2021,Norte,TO,Riachinho,Urbana,Estadual, , ,30.2
2021,Norte,TO,Riachinho,Urbana,Municipal,17.5,24.3, 
2021,Norte,TO,Riachinho,Rural,Municipal,30.0,25.1, 
2021,Norte,TO,Riachinho,Urbana,Publica,17.5,24.3,30.2
2021,Norte,TO,Riachinho,Rural,Publica,30.0,25.1, 
2021,Norte,TO,Rio da Conceição,Urbana,Estadual, ,25.8,26.0
2021,Norte,TO,Rio da Conceição,Urbana,Municipal,14.4,19.2, 
2021,Norte,TO,Rio da Conceição,Urbana,Publica,14.4,21.7,26.0
2021,Norte,TO,Rio dos Bois,Urbana,Estadual, ,29.8,16.7
2021,Norte,TO,Rio dos Bois,Urbana,Municipal,16.3,18.3, 
2021,Norte,TO,Rio dos Bois,Rural,Municipal, ,10.0, 
2021,Norte,TO,Rio dos Bois,Urbana,Publica,16.3,23.4,16.7
2021,Norte,TO,Rio dos Bois,Rural,Publica, ,10.0, 
2021,Norte,TO,Rio Sono,Urbana,Estadual, ,26.5,22.4
2021,Norte,TO,Rio Sono,Rural,Estadual, ,14.2,19.3
2021,Norte,TO,Rio Sono,Urbana,Municipal,13.4,16.8, 
2021,Norte,TO,Rio Sono,Rural,Municipal,12.0,12.4, 
2021,Norte,TO,Rio Sono,Urbana,Publica,13.4,21.1,22.4
2021,Norte,TO,Rio Sono,Rural,Publica,12.0,12.7,19.3
2021,Norte,TO,Sampaio,Urbana,Estadual, ,25.4,28.1
2021,Norte,TO,Sampaio,Urbana,Municipal,19.5,22.0, 
2021,Norte,TO,Sampaio,Rural,Municipal,10.0,9.7, 
2021,Norte,TO,Sampaio,Urbana,Publica,19.5,23.6,28.1
2021,Norte,TO,Sampaio,Rural,Publica,10.0,9.7, 
2021,Norte,TO,Sandolândia,Urbana,Estadual, ,27.9,19.7
2021,Norte,TO,Sandolândia,Rural,Estadual, ,6.6,6.1
2021,Norte,TO,Sandolândia,Urbana,Municipal,19.0,18.3, 
2021,Norte,TO,Sandolândia,Rural,Municipal,9.0,10.0, 
2021,Norte,TO,Sandolândia,Urbana,Publica,19.0,22.2,19.7
2021,Norte,TO,Sandolândia,Rural,Publica,9.0,6.9,6.1
2021,Norte,TO,Santa Fé do Araguaia,Urbana,Estadual, ,24.9,20.6
2021,Norte,TO,Santa Fé do Araguaia,Rural,Estadual, ,10.3,15.7
2021,Norte,TO,Santa Fé do Araguaia,Urbana,Municipal,16.2,20.5, 
2021,Norte,TO,Santa Fé do Araguaia,Rural,Municipal,8.3,9.8, 
2021,Norte,TO,Santa Fé do Araguaia,Urbana,Privada,4.8,6.7, 
2021,Norte,TO,Santa Fé do Araguaia,Urbana,Publica,16.2,22.6,20.6
2021,Norte,TO,Santa Fé do Araguaia,Rural,Publica,8.3,10.0,15.7
2021,Norte,TO,Santa Maria do Tocantins,Urbana,Estadual, ,29.7,31.5
2021,Norte,TO,Santa Maria do Tocantins,Urbana,Municipal,17.5,18.6, 
2021,Norte,TO,Santa Maria do Tocantins,Urbana,Publica,17.5,23.3,31.5
2021,Norte,TO,Santa Rita do Tocantins,Urbana,Estadual, ,22.8,21.0
2021,Norte,TO,Santa Rita do Tocantins,Urbana,Municipal,13.0,17.2, 
2021,Norte,TO,Santa Rita do Tocantins,Rural,Municipal,12.0,17.6, 
2021,Norte,TO,Santa Rita do Tocantins,Urbana,Publica,13.0,19.7,21.0
2021,Norte,TO,Santa Rita do Tocantins,Rural,Publica,12.0,17.6, 
2021,Norte,TO,Santa Rosa do Tocantins,Urbana,Estadual, ,20.8,18.7
2021,Norte,TO,Santa Rosa do Tocantins,Urbana,Municipal,25.7,23.5, 
2021,Norte,TO,Santa Rosa do Tocantins,Rural,Municipal,21.0,10.6, 
2021,Norte,TO,Santa Rosa do Tocantins,Urbana,Privada, ,4.3, 
2021,Norte,TO,Santa Rosa do Tocantins,Urbana,Publica,25.7,22.8,18.7
2021,Norte,TO,Santa Rosa do Tocantins,Rural,Publica,21.0,10.6, 
2021,Norte,TO,Santa Tereza do Tocantins,Urbana,Estadual, ,19.3,20.2
2021,Norte,TO,Santa Tereza do Tocantins,Urbana,Municipal,17.5,19.9, 
2021,Norte,TO,Santa Tereza do Tocantins,Rural,Municipal,20.0,13.5, 
